minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
89,1,0,0,67.500000,0.006599,0.000000,0.000000,58.000000,100.055810,101.326764,101.791953,102.433725,107.874097,115.799231,121.111787,124.526939,128.096944,131.851107,133.906630,134.311937,100.691287,102.112839,111.836664,122.819363,129.974026,134.109284,3.651818
90,1,0,0,67.500000,0.006633,0.000000,0.000000,58.000000,100.739043,101.973663,102.420979,103.030440,107.897261,115.791998,121.104545,124.519697,128.089703,131.843866,133.899388,134.304696,101.356353,102.725709,111.844629,122.812121,129.966784,134.102042,3.614744
91,1,0,0,67.500000,0.006666,0.000000,0.000000,58.000000,101.410163,102.609846,103.040446,103.620653,107.945945,115.784742,121.097273,124.512425,128.082430,131.836593,133.892116,134.297423,102.010004,103.330549,111.865343,122.804849,129.959512,134.094769,3.578587
92,1,0,0,67.500000,0.006699,0.000000,0.000000,58.000000,102.065837,103.232075,103.647081,104.200782,108.033878,115.777471,121.089970,124.505122,128.075127,131.829290,133.884813,134.290120,102.648956,103.923931,111.905674,122.797546,129.952208,134.087466,3.543477
93,1,0,0,67.500000,0.006731,0.000000,0.000000,58.000000,102.703255,103.837603,104.238088,104.767752,108.172851,115.770199,121.082636,124.497788,128.067793,131.821956,133.877479,134.282786,103.270429,104.502920,111.971525,122.790212,129.944875,134.080132,3.509574
94,1,0,0,67.500000,0.006762,0.000000,0.000000,58.000000,103.321682,104.425650,104.812604,105.320394,108.366820,115.762953,121.075272,124.490424,128.060429,131.814592,133.870115,134.275422,103.873666,105.066499,112.064887,122.782848,129.937511,134.072768,3.477003
95,1,0,0,67.500000,0.006792,0.000000,0.000000,58.000000,103.922643,104.997597,105.371888,105.859640,108.611084,115.755777,121.067879,124.483030,128.053035,131.807198,133.862720,134.268028,104.460120,105.615764,112.183431,122.775454,129.930116,134.065374,3.445775
96,1,0,0,67.500000,0.006822,0.000000,0.000000,58.000000,104.508767,105.555889,105.918257,106.387505,108.896577,115.748751,121.060456,124.475605,128.045610,131.799773,133.855296,134.260603,105.032328,106.152881,112.322664,122.768030,129.922692,134.057949,3.415786
97,1,0,0,67.500000,0.006851,0.000000,0.000000,58.000000,105.082672,106.102970,106.454046,106.906075,109.214039,115.742015,121.053004,124.468151,128.038156,131.792319,133.847841,134.253149,105.592821,106.680061,112.478027,122.760577,129.915237,134.050495,3.386881
98,1,0,0,67.500000,0.006879,0.000000,0.000000,58.000000,105.646490,106.640835,106.981161,107.417063,109.555789,115.735817,121.045524,124.460667,128.030671,131.784835,133.840357,134.245665,106.143663,107.199112,112.645803,122.753095,129.907753,134.043011,3.358913
99,1,0,0,67.500000,0.006907,0.000000,0.000000,58.000000,106.201810,107.170965,107.501017,107.921733,109.915932,115.730581,121.038019,124.453153,128.023158,131.777321,133.832843,134.238151,106.686387,107.711375,112.823256,122.745586,129.900239,134.035497,3.331761
100,1,0,0,67.500000,0.006934,0.000000,0.000000,58.000000,106.749735,107.694389,108.014590,108.420945,110.290013,115.727034,121.030490,124.445610,128.015614,131.769777,133.825300,134.230607,107.222062,108.217768,113.008523,122.738050,129.892696,134.027954,3.305336
101,1,0,0,67.500000,0.006961,0.000000,0.000000,58.000000,107.290957,108.211742,108.522475,108.915205,110.674612,115.726394,121.022942,124.438038,128.008041,131.762205,133.817727,134.223034,107.751349,108.718840,113.200503,122.730490,129.885123,134.020381,3.279575
102,1,0,0,67.500000,0.006988,0.000000,0.000000,58.000000,107.825775,108.723289,109.024909,109.404681,111.066977,115.730646,121.015385,124.430437,128.000439,131.754602,133.810125,134.215432,108.274532,109.214795,113.398812,122.722911,129.877521,134.012779,3.254436
103,1,0,0,67.500000,0.007014,0.000000,0.000000,58.000000,108.354094,109.228919,109.521761,109.889188,111.464739,115.742880,121.007830,124.422807,127.992808,131.746971,133.802494,134.207801,108.791506,109.705475,113.603809,122.715319,129.869889,134.005147,3.229895
