minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
70,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024666,57.022668,57.018157,57.011532,57.002831,56.991857,56.978601,56.963065,56.959965,61.414039,114.522936,148.646920,57.022447,57.011661,56.992231,56.964255,68.507079,142.442386,4.211924
71,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024369,57.022262,57.017648,57.010940,57.002143,56.991070,56.977716,56.962083,56.966429,62.356179,117.519940,148.727272,57.022048,57.011073,56.991450,56.963595,69.745609,143.184100,4.211941
72,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.024028,57.021811,57.017096,57.010305,57.001411,56.990240,56.976788,56.961058,56.976102,63.431088,120.391162,148.789980,57.021605,57.010440,56.990626,56.963053,71.048459,143.861278,4.211960
73,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.023642,57.021316,57.016501,57.009627,57.000635,56.989366,56.975816,56.959992,56.990119,64.645346,123.122211,148.838667,57.021118,57.009765,56.989758,56.962700,72.412853,144.476627,4.211982
74,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.023212,57.020776,57.015863,57.008905,56.999815,56.988448,56.974799,56.958885,57.009911,66.004028,125.701715,148.876267,57.020586,57.009045,56.988846,56.962630,73.835681,145.033164,4.212007
75,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.022738,57.020193,57.015182,57.008139,56.998951,56.987486,56.973739,56.957741,57.037253,67.510500,128.121351,148.905146,57.020011,57.008283,56.987891,56.962969,75.313558,145.534151,4.212034
76,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.022220,57.019565,57.014458,57.007329,56.998044,56.986481,56.972636,56.956564,57.074309,69.166249,130.375770,148.927195,57.019391,57.007477,56.986891,56.963879,76.842880,145.983027,4.212064
77,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.021657,57.018893,57.013691,57.006476,56.997093,56.985431,56.971488,56.955361,57.123675,70.970761,132.462453,148.943919,57.018728,57.006627,56.985848,56.965571,78.419883,146.383348,4.212097
78,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.021050,57.018176,57.012881,57.005578,56.996098,56.984338,56.970297,56.954143,57.188419,72.921437,134.381484,148.956509,57.018021,57.005734,56.984761,56.968310,80.040694,146.738724,4.212131
79,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.020399,57.017416,57.012028,57.004638,56.995059,56.983201,56.969062,56.952928,57.272106,75.013566,136.135277,148.965902,57.017269,57.004797,56.983630,56.972429,81.701373,147.052762,4.212169
80,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.019703,57.016612,57.011132,57.003653,56.993977,56.982021,56.967783,56.951740,57.378824,77.240346,137.728265,148.972833,57.016474,57.003817,56.982456,56.978335,83.397956,147.329020,4.212209
81,1,0,0,71.000000,0.015932,0.000000,0.000000,57.000000,57.018964,57.015763,57.010193,57.002625,56.992851,56.980796,56.966460,56.950618,57.513189,79.592952,139.166575,148.977874,57.015635,57.002793,56.981238,56.986527,85.126489,147.570956,4.212252
82,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.018180,57.014871,57.009211,57.001553,56.991681,56.979528,56.965094,56.949615,57.680334,82.060666,140.457687,148.981469,57.014752,57.001726,56.979976,56.997599,86.883046,147.781901,4.212297
83,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.017351,57.013934,57.008186,57.000437,56.990467,56.978216,56.963684,56.948808,57.885888,84.631035,141.610112,148.983962,57.013826,57.000615,56.978670,57.012258,88.663756,147.965022,4.212345
84,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.016479,57.012954,57.007117,56.999278,56.989209,56.976860,56.962230,56.948305,58.135932,87.290095,142.633081,148.985617,57.012855,56.999461,56.977320,57.031331,90.464807,148.123302,4.212395
85,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.015562,57.011930,57.006006,56.998075,56.987908,56.975461,56.960733,56.948252,58.436941,90.022611,143.536267,148.986639,57.011841,56.998263,56.975927,57.055778,92.282456,148.259530,4.212448
86,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.014601,57.010862,57.004852,56.996828,56.986563,56.974018,56.959192,56.948846,58.795700,92.812360,144.329529,148.987181,57.010783,56.997021,56.974490,57.086695,94.113028,148.376281,4.212504
87,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.013596,57.009751,57.003654,56.995537,56.985174,56.972531,56.957608,56.950350,59.219211,95.642428,145.022701,148.987362,57.009682,56.995736,56.973009,57.125327,95.952916,148.475922,4.212562
88,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.012546,57.008596,57.002414,56.994203,56.983742,56.971000,56.955981,56.953105,59.714576,98.495519,145.625408,148.987272,57.008537,56.994407,56.971485,57.173068,97.798571,148.560607,4.212622
89,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.011453,57.007397,57.001130,56.992825,56.982266,56.969426,56.954311,56.957555,60.288874,101.354275,146.146922,148.986980,57.007348,56.993034,56.969917,57.231465,99.646501,148.632282,4.212685
90,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.010315,57.006155,56.999803,56.991403,56.980746,56.967808,56.952600,56.964258,60.949018,104.201577,146.596053,148.986535,57.006115,56.991618,56.968305,57.302219,101.493260,148.692695,4.212751
91,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.009133,57.004869,56.998432,56.989937,56.979182,56.966146,56.950849,56.973919,61.701613,107.020842,146.981065,148.985977,57.004840,56.990158,56.966649,57.387177,103.335443,148.743404,4.212819
92,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.007906,57.003540,56.997018,56.988428,56.977575,56.964440,56.949061,56.987407,62.552800,109.796289,147.309625,148.985335,57.003520,56.988655,56.964950,57.488331,105.169679,148.785788,4.212890
93,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.006636,57.002167,56.995561,56.986875,56.975924,56.962691,56.947238,57.005786,63.508107,112.513180,147.588772,148.984631,57.002157,56.987108,56.963208,57.607802,106.992634,148.821063,4.212964
94,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.005321,57.000752,56.994061,56.985279,56.974229,56.960898,56.945385,57.030336,64.572303,115.158025,147.824910,148.983881,57.000750,56.985517,56.961422,57.747833,108.801002,148.850292,4.213040
95,1,0,0,71.000000,0.015931,0.000000,0.000000,57.000000,57.003963,56.999293,56.992517,56.983638,56.972490,56.959061,56.943512,57.062586,65.749257,117.718745,148.023813,148.983096,56.999300,56.983882,56.959594,57.910768,110.591514,148.874400,4.213118
