Time [s],T_amb_DB [°C],T_amb_WB [°C],RH [%],Power [W],Tank Temp #1 [°C],Tank Temp #2 [°C],Tank Temp #3 [°C],Tank Temp #4 [°C],Tank Temp #5 [°C],Tank Temp #6 [°C],T_water_in [°C],T_water_out [°C],Flow Rate [GPM]
38600,9.8,5.5,56.8,312.9,49.4,49.7,49.6,47.9,26.2,22.6,9.8,41.2,0.0
38610,9.7,5.5,56.8,313.0,49.5,49.8,49.6,47.9,26.2,22.7,9.9,41.0,0.0
38620,9.7,5.5,56.6,313.2,49.6,49.8,49.6,47.9,26.3,22.7,9.8,40.9,0.0
38630,9.7,5.5,56.9,313.9,49.5,49.8,49.6,47.9,26.4,22.7,9.9,40.7,0.0
38640,9.6,5.4,56.6,313.9,49.3,49.7,49.6,48.0,26.5,22.7,9.9,40.5,0.0
38650,9.6,5.4,56.7,313.6,49.2,49.8,49.6,47.9,26.6,22.7,9.9,40.3,0.0
38660,9.6,5.3,56.6,314.6,49.2,49.8,49.6,47.9,26.6,22.7,9.9,40.2,0.0
38670,9.6,5.4,56.7,314.9,49.4,49.7,49.6,47.9,26.6,22.7,9.9,40.0,0.0
38680,9.6,5.4,56.5,314.6,49.4,49.8,49.6,48.0,26.7,22.7,9.9,39.9,0.0
38690,9.6,5.3,56.5,314.8,49.4,49.7,49.6,47.9,26.7,22.8,9.9,39.7,0.0
38700,9.5,5.3,56.8,315.1,49.5,49.8,49.6,47.9,26.8,22.8,9.9,39.5,0.0
38710,9.5,5.3,56.8,315.4,49.4,49.8,49.6,48.0,26.9,22.8,9.9,39.4,0.0
38720,9.5,5.3,56.7,316.1,49.5,49.7,49.6,48.0,26.9,22.8,9.9,39.2,0.0
38730,9.5,5.2,56.4,316.1,49.7,49.7,49.6,47.9,27.1,22.8,9.9,39.0,0.0
38740,9.4,5.2,56.9,316.4,49.3,49.7,49.6,47.9,27.1,22.8,9.9,38.9,0.0
38750,9.4,5.2,56.9,316.3,49.4,49.7,49.6,48.0,27.1,22.8,9.9,38.7,0.0
38760,9.4,5.2,56.6,316.0,49.5,49.7,49.6,47.9,27.1,22.8,9.9,38.6,0.0
38770,9.4,5.2,56.8,317.4,49.4,49.7,49.6,47.9,27.2,22.9,9.9,38.4,0.0
38780,9.4,5.2,56.9,318.2,49.3,49.7,49.6,47.9,27.3,22.9,9.9,38.2,0.0
38790,9.4,5.2,56.9,317.3,49.4,49.7,49.6,47.9,27.4,22.9,9.9,38.1,0.0
38800,9.3,5.1,56.8,317.3,49.7,49.7,49.6,47.9,27.5,22.9,9.9,37.9,0.0
38810,9.4,5.2,57.0,317.4,49.5,49.7,49.6,47.9,27.5,22.9,9.9,37.8,0.0
38820,9.4,5.2,56.8,316.9,49.5,49.7,49.6,47.9,27.5,23.0,9.9,37.6,0.0
38830,9.5,5.3,57.0,317.0,49.6,49.7,49.6,47.9,27.6,23.0,9.9,37.4,0.0
38840,9.5,5.3,57.2,317.1,49.5,49.7,49.6,47.9,27.7,23.0,9.9,37.3,0.0
38850,9.5,5.3,57.1,316.8,49.5,49.8,49.6,47.8,27.7,23.0,9.9,37.1,0.0
38860,9.6,5.4,57.2,317.6,49.2,49.7,49.6,47.9,27.8,23.0,9.9,37.0,0.0
38870,9.7,5.5,57.2,317.9,49.1,49.8,49.6,47.9,27.9,23.0,9.9,36.8,0.0
38880,9.7,5.5,57.3,317.9,49.3,49.8,49.6,47.9,27.9,23.0,9.9,36.7,0.0
38890,9.7,5.5,57.2,317.8,49.2,49.7,49.6,47.9,27.9,23.1,9.9,36.5,0.0
38900,9.8,5.6,57.2,318.0,49.4,49.7,49.6,47.9,28.0,23.1,9.9,36.4,0.0
38910,9.8,5.6,57.3,318.5,49.4,49.7,49.6,47.9,28.0,23.1,9.9,36.2,0.0
38920,9.9,5.6,57.2,319.1,49.1,49.7,49.6,47.9,28.1,23.1,9.9,36.1,0.0
38930,9.8,5.6,57.2,319.1,49.2,49.7,49.6,47.8,28.2,23.1,9.9,36.0,0.0
38940,9.9,5.6,57.1,319.3,49.2,49.7,49.6,47.9,28.3,23.1,9.9,35.8,0.0
38950,9.8,5.6,57.4,318.4,49.3,49.7,49.6,47.8,28.3,23.1,9.9,35.6,0.0
38960,9.7,5.5,57.4,319.4,49.3,49.7,49.6,47.9,28.3,23.1,9.9,35.5,0.0
38970,9.7,5.5,57.2,318.3,49.5,49.7,49.6,47.9,28.4,23.2,9.9,35.4,0.0
38980,9.8,5.5,57.1,318.9,49.2,49.7,49.6,47.9,28.4,23.2,9.9,35.2,0.0
38990,9.8,5.5,57.0,318.8,49.5,49.7,49.6,47.9,28.5,23.2,9.9,35.1,0.0
39000,9.8,5.6,57.0,319.5,49.4,49.7,49.6,47.9,28.6,23.2,9.9,35.0,0.0
39010,9.7,5.5,57.3,319.6,49.2,49.7,49.6,47.8,28.7,23.2,9.9,34.8,0.0
39020,9.7,5.5,57.4,319.9,49.3,49.7,49.6,47.8,28.7,23.2,9.9,34.7,0.0
39030,9.7,5.5,57.2,320.1,49.1,49.7,49.6,47.8,28.7,23.3,9.9,34.6,0.0
39040,9.6,5.5,57.3,321.0,49.3,49.7,49.6,47.8,28.8,23.3,9.9,34.4,0.0
39050,9.7,5.5,57.3,321.0,49.2,49.7,49.6,47.8,28.8,23.3,9.9,34.3,0.0
39060,9.7,5.5,57.4,321.0,49.4,49.7,49.6,47.8,28.9,23.3,9.9,34.2,0.0
39070,9.6,5.4,57.5,320.7,49.5,49.7,49.6,47.8,29.0,23.3,9.9,34.0,0.0
39080,9.5,5.3,57.4,320.7,49.5,49.7,49.6,47.8,29.0,23.3,9.9,33.9,0.0
39090,9.5,5.3,57.5,320.6,49.2,49.7,49.6,47.8,29.1,23.3,9.9,33.7,0.0
39100,9.5,5.3,57.5,320.5,49.5,49.7,49.6,47.8,29.1,23.4,9.9,33.6,0.0
39110,9.6,5.4,57.5,320.7,49.3,49.7,49.6,47.8,29.2,23.4,9.9,33.5,0.0
39120,9.6,5.4,57.3,321.5,49.0,49.7,49.6,47.8,29.2,23.4,9.9,33.3,0.0
39130,9.5,5.4,57.7,321.6,49.2,49.7,49.6,47.8,29.3,23.4,9.9,33.2,0.0
39140,9.5,5.3,57.6,322.0,49.2,49.7,49.6,47.8,29.3,23.4,9.9,33.1,0.0
39150,9.5,5.3,57.8,322.3,49.3,49.7,49.6,47.8,29.4,23.4,9.9,32.9,0.0
39160,9.4,5.3,57.7,323.2,49.1,49.7,49.6,47.8,29.5,23.4,9.9,32.8,0.0
39170,9.4,5.3,57.9,322.3,49.3,49.7,49.6,47.8,29.5,23.5,9.9,32.7,0.0
39180,9.4,5.3,58.0,323.4,48.7,49.7,49.6,47.8,29.5,23.5,9.9,32.5,0.0
39190,9.4,5.3,57.9,322.4,49.1,49.6,49.6,47.8,29.6,23.5,9.9,32.4,0.0
39200,9.4,5.3,57.9,322.6,49.3,49.7,49.6,47.8,29.7,23.5,9.9,32.3,0.0
39210,9.5,5.4,58.1,323.0,49.2,49.7,49.6,47.8,29.7,23.5,9.9,32.2,0.0
39220,9.5,5.4,58.0,323.1,48.9,49.7,49.6,47.8,29.8,23.5,9.9,32.1,0.0
39230,9.6,5.5,58.2,323.0,49.3,49.7,49.6,47.8,29.8,23.5,9.9,31.9,0.0
39240,9.6,5.5,58.2,324.5,49.1,49.7,49.6,47.8,29.9,23.6,9.9,31.8,0.0
39250,9.7,5.6,58.3,324.4,49.3,49.7,49.6,47.8,29.9,23.6,9.9,31.7,0.0
39260,9.7,5.6,58.4,324.5,49.1,49.7,49.6,47.8,30.0,23.6,9.9,31.6,0.0
39270,9.8,5.7,58.1,329.5,48.8,49.7,49.6,47.8,30.0,23.6,9.9,31.5,0.0
39280,9.8,5.7,58.4,324.8,48.7,49.7,49.6,47.8,30.1,23.6,9.9,31.3,0.0
39290,9.9,5.8,58.4,325.0,48.6,49.7,49.6,47.8,30.1,23.6,9.9,31.2,0.0
39300,9.8,5.7,58.3,330.5,49.1,49.7,49.6,47.8,30.2,23.7,9.9,31.1,0.0
39310,9.8,5.7,58.2,330.7,49.2,49.7,49.6,47.8,30.2,23.7,9.9,31.0,0.0
39320,9.8,5.7,58.2,325.5,49.1,49.7,49.6,47.8,30.3,23.7,9.9,30.9,0.0
39330,9.8,5.7,58.1,330.5,49.1,49.7,49.6,47.8,30.4,23.7,9.9,30.8,0.0
39340,9.8,5.7,58.2,325.8,49.2,49.7,49.6,47.8,30.4,23.7,9.9,30.7,0.0
39350,9.8,5.7,58.1,325.8,49.0,49.7,49.6,47.8,30.5,23.7,9.9,30.5,0.0
39360,9.8,5.6,58.1,326.5,49.2,49.7,49.6,47.7,30.5,23.8,9.9,30.4,0.0
39370,9.7,5.6,58.0,326.4,49.1,49.7,49.6,47.8,30.6,23.8,9.9,30.3,0.0
39380,9.8,5.6,58.0,326.4,49.0,49.6,49.6,47.7,30.6,23.8,9.9,30.2,0.0
39390,9.8,5.7,58.1,325.6,49.0,49.6,49.6,47.7,30.7,23.8,9.9,30.1,0.0
39400,9.7,5.6,58.0,326.9,48.5,49.6,49.6,47.7,30.7,23.8,9.9,30.0,0.0
39410,9.7,5.5,57.9,330.9,49.1,49.6,49.6,47.7,30.8,23.8,9.9,29.9,0.0
39420,9.7,5.6,58.0,332.0,48.9,49.7,49.6,47.7,30.8,23.8,9.9,29.8,0.0
39430,9.6,5.5,58.0,327.1,49.2,49.7,49.6,47.8,30.9,23.8,9.9,29.7,0.0
39440,9.6,5.5,58.2,327.8,49.3,49.7,49.6,47.7,30.9,23.9,9.9,29.5,0.0
39450,9.5,5.4,58.0,327.9,49.4,49.7,49.6,47.8,31.0,23.9,10.0,29.4,0.0
39460,9.5,5.4,58.1,328.4,49.5,49.7,49.6,47.8,31.0,23.9,9.9,29.3,0.0
39470,9.6,5.5,58.2,327.9,49.5,49.7,49.6,47.7,31.1,23.9,9.9,29.2,0.0
39480,9.6,5.4,57.8,328.1,49.1,49.7,49.6,47.7,31.1,24.0,10.0,29.1,0.0
39490,9.5,5.4,58.0,330.3,49.3,49.6,49.6,47.7,31.2,23.9,10.0,29.0,0.0
39500,9.4,5.4,58.1,331.4,48.8,49.6,49.6,47.7,31.2,24.0,9.9,28.9,0.0
39510,9.5,5.4,58.1,328.2,48.6,49.6,49.6,47.7,31.3,24.0,9.9,28.8,0.0
39520,9.5,5.4,58.2,327.9,49.2,49.6,49.6,47.7,31.3,24.0,9.9,28.7,0.0
39530,9.5,5.4,58.2,328.8,49.4,49.6,49.6,47.7,31.4,24.0,10.0,28.6,0.0
39540,9.4,5.4,58.2,328.7,49.3,49.6,49.6,47.7,31.5,24.0,10.0,28.5,0.0
39550,9.4,5.3,58.1,330.9,49.3,49.6,49.6,47.7,31.5,24.1,10.0,28.4,0.0
39560,9.3,5.3,58.2,329.2,49.0,49.7,49.6,47.7,31.6,24.1,10.0,28.3,0.0
39570,9.4,5.3,58.5,328.9,49.0,49.6,49.6,47.7,31.6,24.1,10.0,28.2,0.0
39580,9.4,5.3,58.4,329.3,48.9,49.6,49.6,47.7,31.7,24.1,10.0,28.1,0.0
39590,9.4,5.3,58.5,329.3,49.3,49.6,49.6,47.7,31.7,24.1,10.0,28.0,0.0
39600,9.5,5.4,58.3,329.7,49.2,49.6,49.6,47.7,31.7,24.1,10.0,27.9,0.0
39610,9.5,5.4,58.3,330.7,49.4,49.6,49.6,47.7,31.8,24.2,10.0,27.8,0.0
39620,9.6,5.5,58.1,329.7,49.3,49.6,49.6,47.7,31.9,24.2,10.0,27.7,0.0
39630,9.6,5.5,58.3,330.1,49.3,49.6,49.6,47.7,31.9,24.2,10.0,27.6,0.0
39640,9.7,5.6,58.4,330.9,49.1,49.7,49.6,47.7,32.0,24.2,10.0,27.5,0.0
39650,9.7,5.6,58.5,330.8,49.1,49.6,49.6,47.7,32.0,24.2,10.0,27.4,0.0
39660,9.8,5.7,58.6,330.9,49.0,49.6,49.6,47.7,32.0,24.3,10.0,27.3,0.0
39670,9.7,5.6,58.2,331.2,49.1,49.6,49.6,47.7,32.1,24.3,10.0,27.2,0.0
39680,9.7,5.6,58.4,331.3,49.2,49.6,49.6,47.7,32.2,24.3,10.0,27.1,0.0
39690,9.7,5.6,58.1,331.4,49.2,49.6,49.6,47.7,32.2,24.3,10.0,27.0,0.0
39700,9.8,5.6,58.2,331.2,49.2,49.6,49.6,47.7,32.3,24.3,10.0,27.0,0.0
39710,9.8,5.6,58.2,331.4,49.1,49.6,49.6,47.7,32.3,24.4,10.0,26.9,0.0
39720,9.8,5.7,58.2,331.7,49.1,49.6,49.6,47.7,32.4,24.4,10.0,26.8,0.0
39730,9.8,5.6,58.0,331.4,48.9,49.6,49.6,47.7,32.4,24.4,10.0,26.7,0.0
39740,9.7,5.6,57.9,332.3,48.9,49.5,49.6,47.7,32.4,24.4,10.0,26.6,0.0
39750,9.8,5.6,57.9,332.5,48.9,49.5,49.6,47.7,32.5,24.4,10.0,26.5,0.0
39760,9.7,5.6,57.9,332.6,48.8,49.5,49.6,47.7,32.6,24.4,10.0,26.4,0.0
39770,9.7,5.5,57.9,332.2,49.0,49.6,49.6,47.7,32.6,24.4,10.0,26.3,0.0
39780,9.6,5.5,57.8,332.7,49.1,49.6,49.6,47.7,32.6,24.5,10.0,26.2,0.0
39790,9.6,5.4,57.8,332.8,49.1,49.6,49.7,47.7,32.7,24.5,10.0,26.1,0.0
39800,9.6,5.4,57.6,332.9,49.1,49.6,49.7,47.7,32.7,24.5,10.0,26.1,0.0
39810,9.6,5.4,57.9,333.7,49.0,49.6,49.6,47.7,32.8,24.5,10.0,26.0,0.0
39820,9.6,5.4,58.0,333.1,49.1,49.6,49.6,47.7,32.9,24.6,10.0,25.9,0.0
39830,9.6,5.4,57.7,333.4,49.3,49.6,49.6,47.7,32.9,24.6,10.1,25.8,0.0
39840,9.6,5.4,57.8,333.7,49.2,49.6,49.6,47.7,32.9,24.6,10.1,25.7,0.0
39850,9.5,5.4,58.0,334.0,49.1,49.6,49.6,47.7,33.0,24.6,10.1,25.6,0.0
39860,9.5,5.4,57.8,334.4,49.0,49.6,49.6,47.6,33.0,24.6,10.1,25.5,0.0
39870,9.5,5.4,57.9,334.2,49.2,49.6,49.6,47.6,33.1,24.7,10.1,25.4,0.0
39880,9.5,5.4,58.1,334.5,49.2,49.6,49.6,47.6,33.2,24.7,10.1,25.4,0.0
39890,9.5,5.4,58.0,334.7,48.9,49.6,49.6,47.7,33.2,24.7,10.1,25.3,0.0
39900,9.5,5.4,58.0,334.6,49.1,49.6,49.6,47.7,33.2,24.7,10.1,25.2,0.0
39910,9.5,5.4,58.0,335.1,48.9,49.6,49.6,47.7,33.3,24.7,10.1,25.1,0.0
39920,9.5,5.4,58.2,334.6,49.2,49.6,49.6,47.7,33.3,24.7,10.1,25.0,0.0
39930,9.5,5.4,58.2,335.1,48.9,49.6,49.6,47.7,33.4,24.8,10.1,25.0,0.0
39940,9.5,5.4,58.1,335.0,49.3,49.6,49.6,47.6,33.4,24.8,10.1,24.9,0.0
39950,9.6,5.5,58.2,336.2,49.0,49.6,49.6,47.6,33.5,24.8,10.1,24.8,0.0
39960,9.7,5.6,58.1,335.9,49.2,49.6,49.6,47.6,33.5,24.8,10.1,24.7,0.0
39970,9.9,5.7,58.3,335.3,48.7,49.6,49.6,47.6,33.6,24.9,10.1,24.6,0.0
39980,9.9,5.7,58.1,335.6,48.8,49.5,49.6,47.7,33.6,24.9,10.2,24.6,0.0
39990,9.9,5.8,58.1,336.9,49.1,49.6,49.6,47.7,33.7,24.9,10.2,24.5,0.0
40000,10.0,5.8,58.0,336.7,49.0,49.6,49.6,47.7,33.7,24.9,10.2,24.4,0.0
40010,10.0,5.9,58.1,336.7,48.9,49.6,49.6,47.6,33.7,25.0,10.2,24.3,0.0
40020,10.0,5.9,58.1,336.9,48.8,49.6,49.6,47.6,33.8,25.0,10.2,24.3,0.0
40030,10.1,5.9,57.9,336.0,49.1,49.6,49.6,47.6,33.9,25.0,10.2,24.2,0.0
40040,10.0,5.8,57.8,336.7,49.1,49.6,49.6,47.6,33.9,25.0,10.2,24.1,0.0
40050,10.0,5.8,57.6,337.7,49.3,49.6,49.6,47.6,34.0,25.0,10.2,24.0,0.0
40060,10.0,5.8,57.7,336.4,49.3,49.6,49.6,47.6,34.0,25.0,10.2,23.9,0.0
40070,9.9,5.8,57.8,337.7,49.1,49.6,49.6,47.6,34.0,25.1,10.2,23.9,0.0
40080,9.9,5.7,57.6,337.4,49.1,49.6,49.6,47.6,34.1,25.1,10.3,23.8,0.0
40090,9.9,5.7,57.7,337.3,48.9,49.6,49.6,47.6,34.1,25.1,10.3,23.8,0.0
40100,9.9,5.7,57.5,337.9,48.8,49.6,49.6,47.6,34.2,25.1,10.3,23.7,0.0
40110,9.8,5.7,57.7,338.0,49.0,49.6,49.6,47.7,34.2,25.2,10.3,23.6,0.0
40120,9.8,5.6,57.6,337.9,49.1,49.6,49.6,47.6,34.3,25.2,10.3,23.5,0.0
40130,9.8,5.6,57.4,338.5,49.1,49.5,49.6,47.6,34.3,25.2,10.3,23.4,0.0
40140,9.7,5.6,57.6,338.9,49.1,49.6,49.6,47.7,34.4,25.2,10.3,23.4,0.0
40150,9.7,5.5,57.5,338.5,48.7,49.6,49.6,47.6,34.4,25.2,10.3,23.3,0.0
40160,9.6,5.4,57.1,338.5,48.8,49.6,49.6,47.6,34.5,25.3,10.3,23.2,0.0
40170,9.6,5.4,57.6,338.6,49.1,49.6,49.6,47.6,34.5,25.3,10.4,23.1,0.0
40180,9.6,5.4,57.5,339.2,49.0,49.6,49.6,47.6,34.6,25.3,10.4,23.1,0.0
40190,9.6,5.4,57.2,339.4,49.1,49.6,49.6,47.6,34.6,25.3,10.4,23.0,0.0
40200,9.6,5.4,57.2,339.0,49.0,49.5,49.6,47.6,34.7,25.4,10.4,22.9,0.0
40210,9.5,5.4,57.4,339.2,49.0,49.5,49.6,47.6,34.7,25.4,10.4,22.9,0.0
40220,9.5,5.4,57.4,338.9,49.1,49.5,49.6,47.6,34.7,25.4,10.4,22.8,0.0
40230,9.5,5.4,57.7,339.7,48.9,49.5,49.6,47.6,34.8,25.4,10.4,22.7,0.0
40240,9.5,5.4,57.8,339.5,48.8,49.5,49.6,47.6,34.8,25.4,10.4,22.7,0.0
40250,9.5,5.4,57.5,339.5,49.0,49.6,49.6,47.6,34.9,25.5,10.5,22.6,0.0
40260,9.4,5.3,57.6,339.5,48.4,49.6,49.6,47.6,34.9,25.5,10.5,22.5,0.0
40270,9.4,5.3,57.8,339.6,48.6,49.6,49.6,47.6,35.0,25.5,10.5,22.5,0.0
40280,9.4,5.3,57.6,340.5,49.1,49.5,49.6,47.6,35.0,25.5,10.5,22.4,0.0
40290,9.4,5.3,57.9,340.0,49.3,49.5,49.6,47.6,35.1,25.6,10.5,22.3,0.0
40300,9.4,5.3,58.0,341.1,49.0,49.5,49.6,47.6,35.1,25.6,10.5,22.3,0.0
40310,9.5,5.4,58.0,341.1,49.0,49.6,49.6,47.6,35.2,25.6,10.5,22.2,0.0
40320,9.4,5.3,58.1,341.3,49.0,49.6,49.6,47.6,35.2,25.6,10.5,22.1,0.0
40330,9.4,5.3,58.1,340.8,49.2,49.6,49.6,47.6,35.2,25.6,10.5,22.0,0.0
40340,9.4,5.3,58.2,341.0,49.0,49.6,49.6,47.6,35.3,25.7,10.6,22.0,0.0
40350,9.4,5.3,58.3,341.5,48.9,49.6,49.6,47.6,35.3,25.7,10.6,21.9,0.0
40360,9.4,5.4,58.3,341.2,48.9,49.5,49.6,47.6,35.4,25.7,10.6,21.9,0.0
40370,9.4,5.3,58.0,341.1,48.8,49.5,49.6,47.6,35.4,25.7,10.6,21.8,0.0
40380,9.5,5.4,58.3,340.5,48.5,49.5,49.6,47.7,35.5,25.8,10.6,21.7,0.0
40390,9.5,5.4,58.1,340.7,49.1,49.5,49.6,47.6,35.5,25.8,10.6,21.7,0.0
40400,9.5,5.4,58.1,341.0,48.9,49.5,49.6,47.6,35.6,25.8,10.6,21.6,0.0
40410,9.6,5.5,58.5,341.7,48.7,49.5,49.6,47.6,35.6,25.9,10.6,21.5,0.0
40420,9.6,5.5,58.4,341.6,48.9,49.5,49.6,47.6,35.7,25.9,10.7,21.5,0.0
40430,9.6,5.5,58.2,342.2,48.8,49.4,49.6,47.6,35.7,25.9,10.7,21.4,0.0
40440,9.7,5.6,58.5,341.6,49.1,49.5,49.6,47.6,35.7,25.9,10.7,21.4,0.0
40450,9.7,5.6,58.3,342.1,48.9,49.5,49.6,47.6,35.8,25.9,10.7,21.3,0.0
40460,9.7,5.6,58.5,342.2,48.9,49.5,49.6,47.6,35.8,26.0,10.7,21.3,0.0
40470,9.8,5.6,58.1,342.2,48.9,49.5,49.6,47.6,35.9,26.0,10.7,21.2,0.0
40480,9.7,5.6,58.0,343.1,49.0,49.5,49.6,47.6,35.9,26.0,10.7,21.1,0.0
40490,9.7,5.6,58.2,343.4,49.1,49.5,49.6,47.6,36.0,26.0,10.8,21.1,0.0
40500,9.7,5.6,58.0,343.6,49.0,49.5,49.6,47.6,36.0,26.0,10.8,21.0,0.0
40510,9.7,5.6,58.0,344.1,49.2,49.5,49.6,47.6,36.0,26.1,10.8,21.0,0.0
40520,9.7,5.5,57.8,343.1,49.1,49.5,49.6,47.6,36.1,26.1,10.8,20.9,0.0
40530,9.7,5.6,58.0,343.1,49.3,49.4,49.6,47.6,36.1,26.1,10.8,20.8,0.0
40540,9.6,5.5,58.1,343.1,48.9,49.5,49.6,47.6,36.2,26.2,10.8,20.8,0.0
40550,9.6,5.5,57.8,343.0,48.9,49.5,49.6,47.6,36.2,26.2,10.8,20.7,0.0
40560,9.6,5.5,57.9,342.8,48.7,49.5,49.6,47.6,36.3,26.2,10.8,20.6,0.0
40570,9.5,5.4,57.8,343.8,48.8,49.4,49.6,47.7,36.3,26.2,10.9,20.6,0.0
40580,9.5,5.4,58.0,343.6,48.9,49.4,49.6,47.6,36.4,26.2,10.9,20.5,0.0
40590,9.5,5.4,58.0,344.0,48.7,49.4,49.6,47.6,36.4,26.2,10.9,20.5,0.0
40600,9.6,5.4,57.6,343.7,49.0,49.5,49.6,47.6,36.4,26.3,10.9,20.4,0.0
40610,9.5,5.4,57.8,344.9,48.9,49.5,49.6,47.6,36.5,26.3,10.9,20.4,0.0
40620,9.6,5.4,57.6,344.2,49.1,49.5,49.6,47.6,36.5,26.3,10.9,20.3,0.0
40630,9.6,5.5,57.7,344.7,48.9,49.5,49.6,47.6,36.6,26.4,10.9,20.2,0.0
40640,9.6,5.5,58.0,344.7,49.0,49.5,49.6,47.6,36.6,26.4,11.0,20.2,0.0
40650,9.6,5.5,57.7,345.6,48.9,49.5,49.6,47.6,36.6,26.4,11.0,20.1,0.0
40660,9.7,5.6,58.0,345.0,49.0,49.4,49.6,47.6,36.7,26.5,11.0,20.1,0.0
40670,9.7,5.6,57.8,346.1,48.7,49.5,49.6,47.6,36.7,26.5,11.0,20.0,0.0
40680,9.8,5.6,57.9,346.0,49.2,49.5,49.6,47.6,36.8,26.5,11.0,20.0,0.0
40690,9.9,5.7,57.8,350.8,49.0,49.5,49.6,47.6,36.8,26.5,11.0,19.9,0.0
40700,9.9,5.8,58.2,345.9,48.8,49.5,49.6,47.6,36.8,26.6,11.0,19.9,0.0
40710,10.0,5.9,58.0,346.7,49.2,49.5,49.6,47.6,36.9,26.5,11.0,19.8,0.0
40720,10.1,5.9,57.7,345.6,49.3,49.5,49.6,47.6,36.9,26.6,11.1,19.8,0.0
40730,10.1,5.9,57.9,346.1,49.2,49.5,49.6,47.6,37.0,26.6,11.1,19.7,0.0
40740,10.1,5.9,58.0,350.5,49.1,49.5,49.6,47.6,37.0,26.6,11.1,19.7,0.0
40750,10.1,5.9,57.7,346.6,49.2,49.5,49.6,47.6,37.1,26.7,11.1,19.6,0.0
40760,10.0,5.9,57.7,347.0,49.0,49.6,49.6,47.6,37.1,26.7,11.1,19.6,0.0
40770,10.0,5.8,57.8,347.5,49.1,49.6,49.6,47.6,37.1,26.7,11.2,19.5,0.0
40780,9.9,5.8,57.8,346.8,49.2,49.6,49.6,47.6,37.2,26.7,11.2,19.5,0.0
40790,9.9,5.7,57.8,347.5,49.2,49.5,49.6,47.6,37.2,26.8,11.2,19.4,0.0
40800,9.8,5.7,57.6,347.4,48.7,49.5,49.6,47.6,37.3,26.8,11.2,19.4,0.0
40810,9.8,5.7,57.5,347.2,48.9,49.5,49.6,47.6,37.3,26.8,11.2,19.3,0.0
40820,9.8,5.6,57.5,346.8,48.8,49.5,49.6,47.6,37.4,26.9,11.2,19.3,0.0
40830,9.8,5.6,57.4,347.6,48.6,49.5,49.6,47.6,37.4,26.9,11.2,19.2,0.0
40840,9.8,5.6,57.6,347.5,49.2,49.5,49.6,47.6,37.5,26.9,11.2,19.2,0.0
40850,9.7,5.6,57.5,347.1,49.1,49.5,49.6,47.6,37.5,27.0,11.3,19.1,0.0
40860,9.7,5.5,57.3,347.6,49.2,49.6,49.6,47.6,37.5,27.0,11.3,19.1,0.0
40870,9.7,5.5,57.4,351.1,49.4,49.5,49.6,47.6,37.6,27.0,11.3,19.0,0.0
40880,9.7,5.5,57.7,348.2,49.4,49.5,49.6,47.6,37.6,27.0,11.3,19.0,0.0
40890,9.6,5.5,57.4,350.4,49.3,49.6,49.6,47.6,37.7,27.1,11.3,18.9,0.0
40900,9.6,5.4,57.4,348.2,49.4,49.6,49.6,47.7,37.7,27.1,11.3,18.9,0.0
40910,9.6,5.4,57.6,348.9,49.0,49.6,49.6,47.7,37.7,27.1,11.4,18.8,0.0
40920,9.6,5.4,57.4,348.5,49.2,49.6,49.6,47.7,37.8,27.1,11.4,18.8,0.0
40930,9.6,5.4,57.4,348.5,49.4,49.5,49.6,47.7,37.8,27.2,11.4,18.7,0.0
40940,9.6,5.4,57.4,348.4,49.4,49.5,49.6,47.7,37.9,27.2,11.4,18.7,0.0
40950,9.5,5.4,57.6,348.9,49.3,49.5,49.6,47.6,37.9,27.2,11.4,18.6,0.0
40960,9.5,5.4,57.6,348.4,49.4,49.5,49.6,47.6,37.9,27.2,11.4,18.6,0.0
40970,9.5,5.4,57.9,348.5,49.4,49.5,49.6,47.6,38.0,27.3,11.4,18.6,0.0
40980,9.5,5.4,57.8,349.1,49.4,49.6,49.6,47.6,38.0,27.3,11.4,18.5,0.0
40990,9.5,5.4,57.8,349.0,49.4,49.6,49.6,47.7,38.1,27.3,11.5,18.5,0.0
41000,9.5,5.4,57.9,349.0,49.4,49.6,49.6,47.6,38.1,27.3,11.5,18.4,0.0
41010,9.5,5.4,58.1,349.1,49.3,49.6,49.6,47.6,38.1,27.3,11.5,18.4,0.0
41020,9.5,5.4,58.1,349.0,49.4,49.6,49.6,47.7,38.2,27.4,11.5,18.3,0.0
41030,9.4,5.3,58.0,349.6,49.3,49.6,49.6,47.7,38.2,27.4,11.5,18.3,0.0
41040,9.4,5.3,58.2,349.2,49.1,49.6,49.6,47.7,38.3,27.4,11.5,18.2,0.0
41050,9.4,5.4,58.4,349.6,49.1,49.6,49.6,47.7,38.3,27.5,11.5,18.2,0.0
41060,9.4,5.3,58.1,350.1,49.4,49.6,49.6,47.6,38.4,27.5,11.6,18.2,0.0
41070,9.4,5.3,58.3,349.8,49.4,49.5,49.6,47.7,38.4,27.5,11.6,18.1,0.0
41080,9.4,5.4,58.5,350.3,49.4,49.5,49.6,47.7,38.4,27.5,11.6,18.1,0.0
41090,9.5,5.4,58.5,350.4,49.4,49.6,49.6,47.7,38.5,27.6,11.6,18.0,0.0
41100,9.5,5.4,58.5,350.1,49.4,49.5,49.6,47.7,38.5,27.6,11.6,18.0,0.0
