"minutes","test","model","flow","inputPower","outputPower","tcouples1","tcouples2","tcouples3","tcouples4","tcouples5","tcouples6","aveTankTemp","type"
206,"DOE_24hr0","Sanden80",0,0,0,57.66656,57.11648,57.99542,138.01586,147.39332,147.39332,100.93016,"Simulated"
207,"DOE_24hr0","Sanden80",0,0,0,57.66026,57.11018,57.98912,138.00956,147.38684,147.38684,100.9238,"Simulated"
208,"DOE_24hr0","Sanden80",0,0,0,57.65378,57.1037,57.98264,138.00308,147.38054,147.38054,100.91738,"Simulated"
209,"DOE_24hr0","Sanden80",0,0,0,57.64748,57.0974,57.97634,137.99678,147.37406,147.37406,100.91102,"Simulated"
210,"DOE_24hr0","Sanden80",0,0,0,57.641,57.09092,57.96986,137.9903,147.36758,147.36758,100.90454,"Simulated"
211,"DOE_24hr0","Sanden80",0,0,0,57.63452,57.08462,57.96356,137.98382,147.36128,147.36128,100.89818,"Simulated"
212,"DOE_24hr0","Sanden80",0,0,0,57.62822,57.07814,57.95708,137.97752,147.3548,147.3548,100.89176,"Simulated"
213,"DOE_24hr0","Sanden80",0,0,0,57.62174,57.07184,57.9506,137.97104,147.3485,147.3485,100.88537,"Simulated"
214,"DOE_24hr0","Sanden80",0,0,0,57.61544,57.06536,57.9443,137.96474,147.34202,147.34202,100.87898,"Simulated"
215,"DOE_24hr0","Sanden80",0,0,0,57.60896,57.05888,57.93782,137.95826,147.33572,147.33572,100.87256,"Simulated"
216,"DOE_24hr0","Sanden80",0,0,0,57.60266,57.05258,57.93152,137.95196,147.32924,147.32924,100.8662,"Simulated"
217,"DOE_24hr0","Sanden80",0,0,0,57.59618,57.0461,57.92504,137.94548,147.32294,147.32294,100.85978,"Simulated"
218,"DOE_24hr0","Sanden80",0,0,0,57.58988,57.0398,57.91874,137.93918,147.31646,147.31646,100.85342,"Simulated"
219,"DOE_24hr0","Sanden80",0,0,0,57.5834,57.03332,57.91226,137.9327,147.30998,147.30998,100.84694,"Simulated"
220,"DOE_24hr0","Sanden80",0,0,0,57.57692,57.02702,57.90596,137.92622,147.30368,147.30368,100.84058,"Simulated"
221,"DOE_24hr0","Sanden80",0,0,0,57.57062,57.02054,57.89948,137.91992,147.2972,147.2972,100.83416,"Simulated"
222,"DOE_24hr0","Sanden80",0,0,0,57.56414,57.01424,57.893,137.91344,147.2909,147.2909,100.82777,"Simulated"
223,"DOE_24hr0","Sanden80",0,0,0,57.55784,57.00776,57.8867,137.90714,147.28442,147.28442,100.82138,"Simulated"
224,"DOE_24hr0","Sanden80",0,0,0,57.55136,57.00146,57.88022,137.90066,147.27812,147.27812,100.81499,"Simulated"
225,"DOE_24hr0","Sanden80",0,0,0,57.54506,56.99498,57.87392,137.89436,147.27164,147.27164,100.8086,"Simulated"
226,"DOE_24hr0","Sanden80",0,0,0,57.53858,56.9885,57.86744,137.88788,147.26534,147.26534,100.80218,"Simulated"
227,"DOE_24hr0","Sanden80",0,0,0,57.53228,56.9822,57.86114,137.88158,147.25886,147.25886,100.79582,"Simulated"
228,"DOE_24hr0","Sanden80",0,0,0,57.5258,56.97572,57.85466,137.8751,147.25256,147.25256,100.7894,"Simulated"
229,"DOE_24hr0","Sanden80",0,0,0,57.5195,56.96942,57.84836,137.8688,147.24608,147.24608,100.78304,"Simulated"
230,"DOE_24hr0","Sanden80",0,0,0,57.51302,56.96294,57.84188,137.86232,147.23978,147.23978,100.77662,"Simulated"
231,"DOE_24hr0","Sanden80",0,0,0,57.50672,56.95664,57.83558,137.85602,147.2333,147.2333,100.77026,"Simulated"
232,"DOE_24hr0","Sanden80",0,0,0,57.50024,56.95016,57.8291,137.84954,147.227,147.227,100.76384,"Simulated"
233,"DOE_24hr0","Sanden80",0,0,0,57.49394,56.94386,57.8228,137.84324,147.22052,147.22052,100.75748,"Simulated"
234,"DOE_24hr0","Sanden80",0,0,0,57.48746,56.93738,57.81632,137.83676,147.21422,147.21422,100.75106,"Simulated"
235,"DOE_24hr0","Sanden80",0,0,0,57.48116,56.93108,57.81002,137.83046,147.20774,147.20774,100.7447,"Simulated"
236,"DOE_24hr0","Sanden80",0,0,0,57.47468,56.9246,57.80354,137.82398,147.20144,147.20144,100.73828,"Simulated"
237,"DOE_24hr0","Sanden80",0,0,0,57.46838,56.9183,57.79724,137.81768,147.19496,147.19496,100.73192,"Simulated"
238,"DOE_24hr0","Sanden80",0,0,0,57.4619,56.91182,57.79076,137.8112,147.18866,147.18866,100.7255,"Simulated"
239,"DOE_24hr0","Sanden80",0,0,0,57.4556,56.90552,57.78446,137.8049,147.18218,147.18218,100.71914,"Simulated"
240,"DOE_24hr0","Sanden80",0,0,0,57.44912,56.89904,57.77798,137.79842,147.17588,147.17588,100.71272,"Simulated"
241,"DOE_24hr0","Sanden80",2.35,1743.342,3142.728,57.56324,56.96762,56.47478,125.28644,147.16958,147.20072,98.44373,"Simulated"
242,"DOE_24hr0","Sanden80",3,1743.342,3142.716,57.66584,57.10424,56.46092,107.24612,147.16346,147.19478,95.47256,"Simulated"
243,"DOE_24hr0","Sanden80",3,1743.342,3142.71,57.73946,57.22844,56.59952,89.11184,147.14312,147.18902,92.5019,"Simulated"
244,"DOE_24hr0","Sanden80",2.35,1743.342,3142.704,57.79364,57.2954,56.70968,75.67718,146.71292,147.18344,90.22871,"Simulated"
245,"DOE_24hr0","Sanden80",0,1743.324,3142.974,57.78122,57.28172,56.6915,77.14652,146.77736,147.20918,90.48125,"Simulated"
246,"DOE_24hr0","Sanden80",0,1743.312,3143.262,57.7688,57.26804,56.67314,78.62702,146.83082,147.2351,90.73382,"Simulated"
247,"DOE_24hr0","Sanden80",0,1743.294,3143.556,57.75638,57.254,56.65442,80.11742,146.87492,147.26102,90.98636,"Simulated"
248,"DOE_24hr0","Sanden80",0,1743.276,3143.856,57.74396,57.23978,56.63588,81.61592,146.9111,147.28712,91.23896,"Simulated"
249,"DOE_24hr0","Sanden80",0,1743.258,3144.162,57.73136,57.22538,56.61716,83.12144,146.9408,147.31322,91.49156,"Simulated"
250,"DOE_24hr0","Sanden80",0,1743.246,3144.462,57.71894,57.21062,56.59844,84.63272,146.96474,147.3395,91.74416,"Simulated"
251,"DOE_24hr0","Sanden80",0,1743.228,3144.768,57.70634,57.1955,56.58008,86.14886,146.98382,147.36578,91.99673,"Simulated"
252,"DOE_24hr0","Sanden80",0,1743.21,3145.08,57.69374,57.1802,56.56172,87.66932,146.99894,147.39224,92.24936,"Simulated"
253,"DOE_24hr0","Sanden80",0,1743.192,3145.386,57.68096,57.16472,56.54408,89.19284,147.01082,147.4187,92.50202,"Simulated"
254,"DOE_24hr0","Sanden80",0,1743.174,3145.698,57.66818,57.14888,56.52698,90.71888,147.01964,147.44534,92.75465,"Simulated"
255,"DOE_24hr0","Sanden80",0,1743.156,3146.01,57.6554,57.13268,56.51078,92.2469,147.02612,147.47198,93.00731,"Simulated"
256,"DOE_24hr0","Sanden80",0,1743.138,3146.328,57.64244,57.11648,56.49602,93.77564,147.03044,147.49862,93.25994,"Simulated"
257,"DOE_24hr0","Sanden80",0,1743.12,3146.652,57.6293,57.09992,56.48288,95.30492,147.03314,147.52544,93.5126,"Simulated"
258,"DOE_24hr0","Sanden80",0,1743.102,3146.988,57.61598,57.08318,56.47226,96.83348,147.03458,147.55244,93.76532,"Simulated"
259,"DOE_24hr0","Sanden80",0,1743.084,3147.33,57.60248,57.06644,56.46452,98.36042,147.03458,147.57944,94.01798,"Simulated"
260,"DOE_24hr0","Sanden80",0,1743.066,3147.69,57.58898,57.04952,56.46074,99.88484,147.03368,147.60644,94.2707,"Simulated"
261,"DOE_24hr0","Sanden80",0,1743.042,3148.068,57.57512,57.03242,56.46182,101.40566,147.03188,147.63362,94.52342,"Simulated"
262,"DOE_24hr0","Sanden80",0,1743.024,3148.464,57.56126,57.01532,56.46866,102.92144,147.02936,147.6608,94.77614,"Simulated"
263,"DOE_24hr0","Sanden80",0,1743,3148.878,57.54704,56.99804,56.4827,104.4311,147.0263,147.68816,95.02889,"Simulated"
264,"DOE_24hr0","Sanden80",0,1742.976,3149.322,57.53264,56.98094,56.5052,105.93284,147.0227,147.7157,95.28167,"Simulated"
265,"DOE_24hr0","Sanden80",0,1742.946,3149.796,57.51806,56.96384,56.53778,107.4254,147.01856,147.74324,95.53448,"Simulated"
266,"DOE_24hr0","Sanden80",0,1742.922,3150.294,57.50348,56.94656,56.58188,108.9068,147.01424,147.77078,95.78729,"Simulated"
267,"DOE_24hr0","Sanden80",0,1742.892,3150.828,57.48854,56.92946,56.63948,110.3756,147.00956,147.7985,96.04019,"Simulated"
268,"DOE_24hr0","Sanden80",0,1742.862,3151.392,57.47342,56.91236,56.71202,111.82946,147.0047,147.82622,96.29303,"Simulated"
269,"DOE_24hr0","Sanden80",0,1742.826,3151.992,57.4583,56.89544,56.80166,113.26694,146.99966,147.85394,96.54599,"Simulated"
270,"DOE_24hr0","Sanden80",0,1742.796,3152.622,57.44282,56.87852,56.9102,114.6857,146.99426,147.88184,96.79889,"Simulated"
271,"DOE_24hr0","Sanden80",0,1742.754,3153.282,57.42734,56.8616,57.03962,116.08394,146.98904,147.90974,97.05188,"Simulated"
272,"DOE_24hr0","Sanden80",0,1742.718,3153.978,57.41168,56.84486,57.19172,117.45986,146.98364,147.93782,97.30493,"Simulated"
273,"DOE_24hr0","Sanden80",0,1742.682,3154.698,57.39602,56.82812,57.36884,118.81112,146.97806,147.96572,97.55798,"Simulated"
274,"DOE_24hr0","Sanden80",0,1742.64,3155.448,57.38036,56.81156,57.57242,120.1361,146.97266,147.99362,97.81112,"Simulated"
275,"DOE_24hr0","Sanden80",0,1742.598,3156.216,57.36434,56.79482,57.80462,121.43282,146.96726,148.0217,98.06426,"Simulated"
276,"DOE_24hr0","Sanden80",0,1742.55,3157.014,57.3485,56.77844,58.06688,122.69966,146.96186,148.0496,98.31749,"Simulated"
277,"DOE_24hr0","Sanden80",0,1742.508,3157.824,57.33266,56.76188,58.36118,123.93482,146.95664,148.07732,98.57075,"Simulated"
278,"DOE_24hr0","Sanden80",0,1742.46,3158.652,57.31664,56.7455,58.6886,125.13704,146.9516,148.10504,98.82407,"Simulated"
279,"DOE_24hr0","Sanden80",0,1742.418,3159.492,57.30062,56.7293,59.05094,126.30452,146.94674,148.13258,99.07745,"Simulated"
280,"DOE_24hr0","Sanden80",0,1742.37,3160.344,57.2846,56.71292,59.4491,127.43636,146.94206,148.15994,99.33083,"Simulated"
281,"DOE_24hr0","Sanden80",0,1742.322,3161.196,57.26876,56.69654,59.88434,128.53148,146.93792,148.18694,99.58433,"Simulated"
282,"DOE_24hr0","Sanden80",0,1742.274,3162.054,57.25274,56.68034,60.35756,129.58898,146.93396,148.21376,99.83789,"Simulated"
283,"DOE_24hr0","Sanden80",0,1742.232,3162.912,57.2369,56.66414,60.86948,130.60796,146.93036,148.24022,100.09151,"Simulated"
284,"DOE_24hr0","Sanden80",0,1742.184,3163.77,57.22088,56.64776,61.42046,131.58788,146.92712,148.26632,100.34507,"Simulated"
285,"DOE_24hr0","Sanden80",0,1742.136,3164.616,57.20504,56.63156,62.01104,132.52856,146.9246,148.29206,100.59881,"Simulated"
286,"DOE_24hr0","Sanden80",0,1742.088,3165.462,57.1892,56.61536,62.6414,133.42964,146.92244,148.31726,100.85255,"Simulated"
287,"DOE_24hr0","Sanden80",0,1742.046,3166.296,57.17336,56.59898,63.31154,134.2913,146.921,148.34192,101.10635,"Simulated"
288,"DOE_24hr0","Sanden80",0,1741.998,3167.118,57.1577,56.58278,64.02128,135.11336,146.9201,148.36604,101.36021,"Simulated"
289,"DOE_24hr0","Sanden80",0,1741.956,3167.934,57.14186,56.56658,64.77044,135.89618,146.91992,148.38944,101.61407,"Simulated"
290,"DOE_24hr0","Sanden80",0,1741.914,3168.732,57.1262,56.55056,65.55848,136.6403,146.92046,148.4123,101.86805,"Simulated"
291,"DOE_24hr0","Sanden80",0,1741.872,3169.524,57.11036,56.53454,66.38486,137.34608,146.92172,148.43462,102.12203,"Simulated"
292,"DOE_24hr0","Sanden80",0,1741.824,3170.298,57.0947,56.5187,67.24886,138.01442,146.92388,148.45604,102.3761,"Simulated"
293,"DOE_24hr0","Sanden80",0,1741.788,3171.066,57.07904,56.50304,68.14958,138.64604,146.92676,148.47692,102.63023,"Simulated"
294,"DOE_24hr0","Sanden80",0,1741.746,3171.816,57.06338,56.48756,69.08594,139.24184,146.93036,148.4969,102.88433,"Simulated"
295,"DOE_24hr0","Sanden80",0,1741.704,3172.56,57.04772,56.47262,70.05704,139.8029,146.93504,148.51616,103.13858,"Simulated"
296,"DOE_24hr0","Sanden80",0,1741.662,3173.286,57.03188,56.45804,71.06162,140.33012,146.94044,148.53452,103.39277,"Simulated"
297,"DOE_24hr0","Sanden80",0,1741.626,3174.012,57.01622,56.444,72.09842,140.82458,146.94674,148.55216,103.64702,"Simulated"
298,"DOE_24hr0","Sanden80",0,1741.584,3174.726,57.00038,56.43068,73.16618,141.28772,146.95394,148.56908,103.90133,"Simulated"
299,"DOE_24hr0","Sanden80",0,1741.548,3175.428,56.98472,56.41826,74.26364,141.72062,146.96204,148.5851,104.15573,"Simulated"
300,"DOE_24hr0","Sanden80",0,1741.512,3176.13,56.96888,56.40692,75.389,142.12454,146.97104,148.6004,104.41013,"Simulated"
301,"DOE_24hr0","Sanden80",2.35,1743.336,3142.74,57.14366,56.47154,67.1027,136.5944,146.87006,148.36082,102.09053,"Simulated"
302,"DOE_24hr0","Sanden80",3,1743.342,3142.728,57.35642,56.57972,60.48734,125.159,146.79968,147.99272,99.06248,"Simulated"
303,"DOE_24hr0","Sanden80",3,1743.342,3142.722,57.54596,56.69366,57.53642,110.21486,146.63048,147.61058,96.03866,"Simulated"
304,"DOE_24hr0","Sanden80",2.35,1743.342,3142.71,57.6752,56.77826,56.6852,97.81232,146.08958,147.34148,93.73034,"Simulated"
305,"DOE_24hr0","Sanden80",0,1743.324,3142.998,57.65432,56.76242,56.7554,99.19364,146.15708,147.37316,93.98267,"Simulated"
306,"DOE_24hr0","Sanden80",0,1743.306,3143.298,57.63344,56.74622,56.83676,100.57118,146.21756,147.40484,94.235,"Simulated"
307,"DOE_24hr0","Sanden80",0,1743.288,3143.604,57.61238,56.7302,56.93018,101.94314,146.27156,147.43652,94.48733,"Simulated"
308,"DOE_24hr0","Sanden80",0,1743.276,3143.916,57.59114,56.71418,57.03692,103.30826,146.31962,147.4682,94.73972,"Simulated"
309,"DOE_24hr0","Sanden80",0,1743.258,3144.228,57.56972,56.69798,57.15788,104.66474,146.36228,147.50006,94.99211,"Simulated"
310,"DOE_24hr0","Sanden80",0,1743.24,3144.546,57.54812,56.68178,57.29396,106.01132,146.40008,147.53174,95.2445,"Simulated"
311,"DOE_24hr0","Sanden80",0,1743.222,3144.858,57.52634,56.66558,57.44606,107.34638,146.43356,147.56342,95.49689,"Simulated"
312,"DOE_24hr0","Sanden80",0,1743.204,3145.182,57.50438,56.64938,57.61562,108.6683,146.4629,147.5951,95.74928,"Simulated"
313,"DOE_24hr0","Sanden80",0,1743.186,3145.5,57.48224,56.633,57.80336,109.976,146.48882,147.62678,96.0017,"Simulated"
314,"DOE_24hr0","Sanden80",0,1743.168,3145.824,57.45992,56.6168,58.01036,111.26768,146.51168,147.65828,96.25412,"Simulated"
315,"DOE_24hr0","Sanden80",0,1743.15,3146.16,57.43742,56.6006,58.23752,112.54244,146.53166,147.68978,96.50657,"Simulated"
316,"DOE_24hr0","Sanden80",0,1743.132,3146.496,57.41474,56.58422,58.48592,113.79884,146.54912,147.72128,96.75902,"Simulated"
317,"DOE_24hr0","Sanden80",0,1743.114,3146.85,57.39188,56.56802,58.75646,115.0358,146.56424,147.75242,97.01147,"Simulated"
318,"DOE_24hr0","Sanden80",0,1743.09,3147.216,57.36884,56.55182,59.04986,116.25188,146.57756,147.78356,97.26392,"Simulated"
319,"DOE_24hr0","Sanden80",0,1743.072,3147.606,57.3458,56.53562,59.36738,117.44618,146.58908,147.81452,97.51643,"Simulated"
320,"DOE_24hr0","Sanden80",0,1743.048,3148.026,57.3224,56.5196,59.70956,118.6178,146.59916,147.8453,97.76897,"Simulated"
321,"DOE_24hr0","Sanden80",0,1743.024,3148.476,57.299,56.5034,60.07712,119.76548,146.60798,147.8759,98.02148,"Simulated"
322,"DOE_24hr0","Sanden80",0,1742.994,3148.968,57.27542,56.48738,60.47078,120.88868,146.61572,147.90614,98.27402,"Simulated"
323,"DOE_24hr0","Sanden80",0,1742.964,3149.502,57.25166,56.47154,60.89144,121.98632,146.62256,147.93638,98.52665,"Simulated"
324,"DOE_24hr0","Sanden80",0,1742.934,3150.09,57.2279,56.45588,61.33928,123.05768,146.6285,147.96608,98.77922,"Simulated"
325,"DOE_24hr0","Sanden80",0,1742.898,3150.732,57.20414,56.44022,61.81502,124.1024,146.63408,147.9956,99.03191,"Simulated"
326,"DOE_24hr0","Sanden80",0,1742.856,3151.44,57.18038,56.42492,62.3192,125.11958,146.63894,148.02476,99.28463,"Simulated"
327,"DOE_24hr0","Sanden80",0,1742.814,3152.208,57.15644,56.4098,62.85182,126.10886,146.64362,148.05374,99.53738,"Simulated"
328,"DOE_24hr0","Sanden80",0,1742.772,3153.042,57.1325,56.39486,63.4136,127.0697,146.64794,148.08218,99.79013,"Simulated"
329,"DOE_24hr0","Sanden80",0,1742.718,3153.942,57.10874,56.38046,64.00436,128.0021,146.65208,148.11026,100.043,"Simulated"
330,"DOE_24hr0","Sanden80",0,1742.67,3154.914,57.0848,56.36624,64.62464,128.90552,146.65622,148.13798,100.2959,"Simulated"
331,"DOE_24hr0","Sanden80",0,1742.61,3155.952,57.06122,56.35274,65.27408,129.77978,146.66036,148.16516,100.54889,"Simulated"
332,"DOE_24hr0","Sanden80",0,1742.55,3157.062,57.03746,56.33978,65.95286,130.62488,146.66468,148.19198,100.80194,"Simulated"
333,"DOE_24hr0","Sanden80",0,1742.484,3158.232,57.01406,56.32736,66.6608,131.44082,146.66918,148.21826,101.05508,"Simulated"
334,"DOE_24hr0","Sanden80",0,1742.418,3159.462,56.99066,56.31584,67.39772,132.2276,146.67386,148.244,101.30828,"Simulated"
335,"DOE_24hr0","Sanden80",0,1742.346,3160.746,56.96744,56.30522,68.16344,132.9854,146.6789,148.26938,101.56163,"Simulated"
336,"DOE_24hr0","Sanden80",0,1742.274,3162.084,56.9444,56.29568,68.9576,133.71422,146.6843,148.29404,101.81504,"Simulated"
337,"DOE_24hr0","Sanden80",0,1742.202,3163.464,56.92154,56.28722,69.77966,134.41442,146.69024,148.31816,102.06854,"Simulated"
338,"DOE_24hr0","Sanden80",0,1742.124,3164.886,56.89904,56.2802,70.62908,135.08636,146.69654,148.34174,102.32216,"Simulated"
339,"DOE_24hr0","Sanden80",0,1742.04,3166.338,56.87672,56.2748,71.5055,135.73022,146.70338,148.36478,102.5759,"Simulated"
340,"DOE_24hr0","Sanden80",0,1741.962,3167.82,56.8544,56.27102,72.4082,136.34672,146.71058,148.3871,102.82967,"Simulated"
341,"DOE_24hr0","Sanden80",0,1741.878,3169.32,56.83262,56.2694,73.33646,136.93604,146.7185,148.4087,103.08362,"Simulated"
342,"DOE_24hr0","Sanden80",0,1741.8,3170.838,56.81084,56.26994,74.28938,137.49872,146.72714,148.42976,103.33763,"Simulated"
343,"DOE_24hr0","Sanden80",0,1741.716,3172.362,56.78942,56.273,75.26624,138.03548,146.73632,148.4501,103.59176,"Simulated"
344,"DOE_24hr0","Sanden80",0,1741.632,3173.892,56.76836,56.27876,76.26632,138.54686,146.74622,148.46972,103.84604,"Simulated"
345,"DOE_24hr0","Sanden80",0,1741.548,3175.416,56.7473,56.28776,77.28836,139.0334,146.75666,148.4888,104.10038,"Simulated"
346,"DOE_24hr0","Sanden80",0,1741.47,3176.94,56.7266,56.30018,78.33164,139.49582,146.768,148.50698,104.35487,"Simulated"
347,"DOE_24hr0","Sanden80",0,1741.386,3178.446,56.70626,56.31638,79.3949,139.93466,146.77988,148.52462,104.60945,"Simulated"
348,"DOE_24hr0","Sanden80",0,1741.302,3179.946,56.68592,56.33672,80.47724,140.35082,146.79248,148.54154,104.86412,"Simulated"
349,"DOE_24hr0","Sanden80",0,1741.224,3181.422,56.66594,56.36174,81.5774,140.74502,146.80598,148.55756,105.11894,"Simulated"
350,"DOE_24hr0","Sanden80",0,1741.146,3182.88,56.64614,56.3918,82.69412,141.1178,146.82002,148.57304,105.37382,"Simulated"
351,"DOE_24hr0","Sanden80",0,1741.068,3184.314,56.62652,56.42726,83.8265,141.46988,146.83496,148.5878,105.62882,"Simulated"
352,"DOE_24hr0","Sanden80",0,1740.996,3185.718,56.60708,56.46866,84.9731,141.80234,146.85044,148.60184,105.88391,"Simulated"
353,"DOE_24hr0","Sanden80",0,1740.918,3187.104,56.588,56.51636,86.13266,142.11554,146.86682,148.61516,106.13909,"Simulated"
354,"DOE_24hr0","Sanden80",0,1740.846,3188.46,56.56892,56.57126,87.3041,142.41056,146.88374,148.62776,106.39439,"Simulated"
355,"DOE_24hr0","Sanden80",0,1740.774,3189.786,56.55002,56.63354,88.4858,142.68794,146.90156,148.63982,106.64978,"Simulated"
356,"DOE_24hr0","Sanden80",0,1740.708,3191.088,56.5313,56.70392,89.67668,142.9484,146.91992,148.65116,106.90523,"Simulated"
357,"DOE_24hr0","Sanden80",0,1740.636,3192.354,56.51276,56.78276,90.87548,143.19302,146.93882,148.66178,107.16077,"Simulated"
358,"DOE_24hr0","Sanden80",0,1740.57,3193.602,56.4944,56.87096,92.08076,143.42216,146.95862,148.67186,107.41646,"Simulated"
359,"DOE_24hr0","Sanden80",0,1740.504,3194.814,56.47622,56.96888,93.29108,143.63672,146.97878,148.68122,107.67215,"Simulated"
360,"DOE_24hr0","Sanden80",0,1740.444,3196.002,56.45804,57.07742,94.50536,143.83742,146.99966,148.69004,107.92799,"Simulated"
361,"DOE_24hr0","Sanden80",0,1740.378,3197.166,56.44004,57.19694,95.72198,144.0248,147.02108,148.69832,108.18386,"Simulated"
362,"DOE_24hr0","Sanden80",0,1740.318,3198.3,56.42222,57.32798,96.93986,144.19976,147.04304,148.70588,108.43979,"Simulated"
363,"DOE_24hr0","Sanden80",0,1740.258,3199.416,56.40458,57.47162,98.15774,144.36284,147.06554,148.71308,108.6959,"Simulated"
364,"DOE_24hr0","Sanden80",0,1740.204,3200.508,56.38694,57.62804,99.374,144.51458,147.0884,148.71974,108.95195,"Simulated"
365,"DOE_24hr0","Sanden80",0,1740.144,3201.576,56.3693,57.79814,100.58774,144.65588,147.1118,148.72586,109.20812,"Simulated"
366,"DOE_24hr0","Sanden80",0,1740.09,3202.62,56.35202,57.98264,101.79752,144.78728,147.13556,148.73162,109.46444,"Simulated"
367,"DOE_24hr0","Sanden80",0,1740.036,3203.652,56.33474,58.18208,103.0019,144.90914,147.15986,148.73684,109.72076,"Simulated"
368,"DOE_24hr0","Sanden80",0,1739.982,3204.66,56.31782,58.397,104.20016,145.02218,147.18434,148.7417,109.9772,"Simulated"
369,"DOE_24hr0","Sanden80",0,1739.928,3205.65,56.3009,58.62812,105.39068,145.12694,147.209,148.74602,110.23361,"Simulated"
370,"DOE_24hr0","Sanden80",0,1739.88,3206.628,56.28416,58.87616,106.57256,145.22378,147.23402,148.75016,110.49014,"Simulated"
371,"DOE_24hr0","Sanden80",0,1739.826,3207.594,56.2676,59.14148,107.74454,145.3136,147.2594,148.75376,110.74673,"Simulated"
372,"DOE_24hr0","Sanden80",0,1739.778,3208.542,56.25122,59.4248,108.90554,145.39658,147.28478,148.75718,111.00335,"Simulated"
373,"DOE_24hr0","Sanden80",0,1739.724,3209.484,56.23502,59.72684,110.05466,145.47308,147.31052,148.76024,111.26006,"Simulated"
374,"DOE_24hr0","Sanden80",0,1739.676,3210.408,56.21936,60.04778,111.19064,145.544,147.33626,148.76294,111.51683,"Simulated"
375,"DOE_24hr0","Sanden80",0,1739.628,3211.326,56.2037,60.38852,112.31294,145.60916,147.362,148.76546,111.77363,"Simulated"
376,"DOE_24hr0","Sanden80",0,1739.58,3212.232,56.18858,60.74924,113.4203,145.66946,147.38792,148.76762,112.03052,"Simulated"
377,"DOE_24hr0","Sanden80",0,1739.532,3213.132,56.17382,61.13048,114.512,145.7249,147.41384,148.76978,112.28747,"Simulated"
378,"DOE_24hr0","Sanden80",0,1739.484,3214.02,56.15942,61.53278,115.58714,145.7762,147.43976,148.7714,112.54445,"Simulated"
379,"DOE_24hr0","Sanden80",0,1739.442,3214.902,56.14556,61.9565,116.645,145.82336,147.46568,148.77302,112.80152,"Simulated"
380,"DOE_24hr0","Sanden80",0,1739.394,3215.784,56.13224,62.40182,117.68486,145.86692,147.49142,148.77446,113.05862,"Simulated"
381,"DOE_24hr0","Sanden80",0,1739.346,3216.654,56.11964,62.86928,118.706,145.90706,147.51716,148.77572,113.31581,"Simulated"
382,"DOE_24hr0","Sanden80",0,1739.304,3217.518,56.10758,63.35906,119.70788,145.94432,147.54254,148.7768,113.57303,"Simulated"
383,"DOE_24hr0","Sanden80",0,1739.256,3218.382,56.09642,63.87116,120.68978,145.97852,147.56792,148.7777,113.83025,"Simulated"
384,"DOE_24hr0","Sanden80",0,1739.214,3219.24,56.08616,64.40612,121.65152,146.01038,147.59312,148.77842,114.08762,"Simulated"
385,"DOE_24hr0","Sanden80",0,1739.166,3220.098,56.07698,64.96394,122.5922,146.03972,147.61814,148.77914,114.34502,"Simulated"
386,"DOE_24hr0","Sanden80",0,1739.124,3220.95,56.06888,65.54462,123.51164,146.06708,147.6428,148.77968,114.60245,"Simulated"
