minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
88,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,145.463919,0.390063
89,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,145.457859,0.390289
90,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,145.451801,0.390516
91,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,145.445743,0.390742
92,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,145.439686,0.390969
93,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,145.433629,0.391195
94,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,145.427573,0.391422
95,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,145.421518,0.391648
96,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,145.415464,0.391875
97,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,145.409411,0.392101
98,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,145.403358,0.392328
99,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,145.397306,0.392554
100,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,145.391255,0.392781
101,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,145.385204,0.393007
102,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,145.379154,0.393233
103,0,0,0,95.000000,0.000000,0.000000,0.000000,58.000000,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,145.373105,0.393460
