time,T+AF8-In+AF8-water,T+AF8-Out+AF8-water,T+AF8-Evap+AF8-In,T+AF8-Evap+AF8-Sat,T+AF8-Evap+AF8-Out,T+AF8-out+AF8-air,Power+AF8-W,flow+AF8-out+AF8-gpm,T+AF8-Tank+AF8-02,T+AF8-Tank+AF8-04,T+AF8-Tank+AF8-06,T+AF8-Tank+AF8-08,T+AF8-Tank+AF8-10,T+AF8-Tank+AF8-12,Power+AF8-res+AF8-kW,Power+AF8-comp+AF8-kW,T+AF8-Plenum+AF8-In,RH+AF8-In,minutes,hours,Power+AF8-kW,T+AF8-Tank+AF8-ave,T+AF8-Tank+AF8-COP,flow+AF8-out+AF8-gal,flow+AF8-out+AF8-tot,sumM+AF8-Outlet,dEin,E+AF8-in+AF8-tot,dT+AF8-Tank+AF8-ave,dEout,COP,minutes5,dEin5min,T+AF8-Tank+AF8-ave+AF8-5min,dT+AF8-Tank+AF8-ave+AF8-5min,dEadd5min,COP5min,Cap5min,Input5min
19may2013 17:19:00,,,35.001852,34.960093,35.022639,34.977269,1,0,48.10463,55.087454,56.219954,56.605139,57.387176,58.258287,,,35,40,2736,45,0.001,55.27711,55.27711,0,0,0,0.06,1754.629,0.0007782,1.014407,,547,,,,,,,
19may2013 17:20:00,,,34.995324,34.9625,35.024954,34.967037,1,0,48.099028,55.087778,56.20838,56.606111,57.37537,58.256435,,,35,40,2737,45,0.001,55.27218,55.27218,0,0,0,0.06,1754.689,+AC0-0.0049248,+AC0-6.419606,,547,,,,,,,
19may2013 17:21:00,,,34.995463,34.962824,35.028009,34.96588,1,0,48.097963,55.08,56.220185,56.603102,57.385833,58.243426,,,35,40,2738,45,0.001,55.27175,55.27175,0,0,0,0.06,1754.749,+AC0-0.0004311,+AC0-0.561902,,547,,,,,,,
19may2013 17:22:00,,,35.010139,34.963981,35.029398,34.990463,1,0,48.091944,55.082269,56.212963,56.60162,57.386481,58.250231,,,35.1,40,2739,45,0.001,55.27092,55.27092,0,0,0,0.06,1754.809,+AC0-0.0008316,+AC0-1.084023,,547,,,,,,,
19may2013 17:23:00,,,35.009954,34.966481,35.034491,34.970139,1,0,48.089444,55.078056,56.216852,56.605926,57.388194,58.253704,,,35,40,2740,45,0.001,55.27203,55.27203,0,0,0,0.06,1754.869,0.0011101,1.447022,,548,,,,,,,
19may2013 17:24:00,,,35.007917,34.964259,35.027315,34.956759,1,0,48.086898,55.085231,56.21625,56.602685,57.38338,58.249815,,,35,40,2741,45,0.001,55.27071,55.27071,0,0,0,0.06,1754.929,+AC0-0.0013199,+AC0-1.720514,,548,,,,,,,
19may2013 17:25:00,,,34.998102,34.96588,35.030139,34.95963,1,0,48.088148,55.082778,56.222731,56.603056,57.384722,58.246667,,,35,40,2742,45,0.001,55.27135,55.27135,0,0,0,0.06,1754.989,0.0006409,0.8353941,,548,,,,,,,
19may2013 17:26:00,,,35.001204,34.965694,35.025556,34.998704,1,0,48.112176,55.098009,56.237639,56.617083,57.389491,58.245926,,,35,40,2743,45,0.001,55.28339,55.28339,0,0,0,0.06,1755.049,0.0120354,15.6885,,548,,,,,,,
19may2013 17:27:00,,,35.009352,34.970602,35.024213,34.979861,1,0,48.115046,55.103843,56.242593,56.614722,57.388472,58.243843,,,35,40,2744,45,0.001,55.28475,55.28475,0,0,0,0.06,1755.109,0.0013657,1.780185,,548,,,,,,,
19may2013 17:28:00,,,35.006481,34.965602,35.023981,34.981713,1,0,48.127639,55.11125,56.2475,56.62838,57.396944,58.244213,,,35.1,40,2745,45,0.001,55.29266,55.29266,0,0,0,0.06,1755.169,0.0079041,10.30319,,549,,,,,,,
19may2013 17:29:00,,,35.014444,34.967454,35.028333,34.95875,1,0,48.133704,55.115972,56.253935,56.630046,57.393426,58.242778,,,35,40,2746,45,0.001,55.29498,55.29498,0,0,0,0.06,1755.229,0.0023193,3.023331,,549,,,,,,,
19may2013 17:30:00,,,35.014398,34.961806,35.026806,34.950324,1,0,48.127546,55.116898,56.248287,56.621574,57.395278,58.235556,,,35,40,2747,45,0.001,55.29086,55.29086,0,0,0,0.06,1755.289,+AC0-0.0041199,+AC0-5.37039,,549,,,,,,,
19may2013 17:31:00,,,35.000046,34.957361,35.031157,34.954861,1,0,48.123472,55.117731,56.2575,56.631528,57.391991,58.230972,,,35,40,2748,45,0.001,55.2922,55.2922,0,0,0,0.06,1755.349,0.0013428,1.75035,,549,,,,,,,
19may2013 17:32:00,,,35.002731,34.958704,35.023843,34.963056,1,0,48.122917,55.11125,56.257176,56.63125,57.398009,58.23338,,,35,40,2749,45,0.001,55.29233,55.29233,0,0,0,0.06,1755.409,0.0001335,0.1740404,,549,,,,,,,
19may2013 17:33:00,,,34.99875,34.95287,35.021111,34.954491,1,0,48.117778,55.112593,56.254028,56.633889,57.397917,58.23588,,,35,40,2750,45,0.001,55.29202,55.29202,0,0,0,0.06,1755.469,+AC0-0.0003166,+AC0-0.4127245,,550,,,,,,,
19may2013 17:34:00,,,34.998704,34.95088,35.020231,34.938009,1,0,48.105231,55.103241,56.251204,56.626435,57.38037,58.232917,,,35,40,2751,45,0.001,55.28323,55.28323,0,0,0,0.06,1755.529,+AC0-0.0087814,+AC0-11.44689,,550,,,,,,,
19may2013 17:35:00,,,34.982685,34.941435,35.00625,34.964444,1,0,48.060093,55.063519,56.223935,56.594259,57.371157,58.2025,,,35,40,2752,45,0.001,55.25258,55.25258,0,0,0,0.06,1755.589,+AC0-0.0306549,+AC0-39.95968,,550,,,,,,,
19may2013 17:36:00,,,34.976806,34.937222,34.99375,34.949259,1,0,48.02375,55.037546,56.198657,56.577269,57.344352,58.190093,,,35,40,2753,45,0.001,55.22861,55.22861,0,0,0,0.06,1755.649,+AC0-0.0239677,+AC0-31.24274,,550,,,,,,,
19may2013 17:37:00,,,34.967315,34.93037,34.988102,34.939306,1,0,47.987037,55.009676,56.16838,56.560417,57.331296,58.178704,,,35,40,2754,45,0.001,55.20592,55.20592,0,0,0,0.06,1755.708,+AC0-0.0226936,+AC0-29.5819,,550,,,,,,,
19may2013 17:38:00,,,34.9725,34.926019,34.993241,34.969676,1,0,47.980741,55.011019,56.166898,56.558287,57.324074,58.174722,,,35,40,2755,45,0.001,55.20263,55.20263,0,0,0,0.06,1755.769,+AC0-0.0032921,+AC0-4.29134,,551,,,,,,,
