minute_of_year,compressorStatus ,upperElementStatus ,lowerElementStatus,Ta,inputCompKWH,inputResKWH,draw,inletT,T[0],T[1],T[2],T[3],T[4],T[5],T[6],T[7],T[8],T[9],T[10],T[11],simTCouples0,simTCouples1,simTCouples2,simTCouples3,simTCouples4,simTCouples5,COP
88,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,124.493202,124.493202,124.493202,124.493202,124.493202,124.493202,124.493202,124.493202,134.624713,134.624713,134.624713,134.624713,124.493202,124.493202,124.493202,124.493202,134.624713,134.624713,2.984064
89,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,125.506134,125.506134,125.506134,125.506134,125.506134,125.506134,125.506134,125.506134,134.615063,134.615063,134.615063,134.615063,125.506134,125.506134,125.506134,125.506134,134.615063,134.615063,2.967257
90,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,126.518959,126.518959,126.518959,126.518959,126.518959,126.518959,126.518959,126.518959,134.605306,134.605306,134.605306,134.605306,126.518959,126.518959,126.518959,126.518959,134.605306,134.605306,2.950451
91,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,127.531676,127.531676,127.531676,127.531676,127.531676,127.531676,127.531676,127.531676,134.595441,134.595441,134.595441,134.595441,127.531676,127.531676,127.531676,127.531676,134.595441,134.595441,2.933648
92,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,128.544286,128.544286,128.544286,128.544286,128.544286,128.544286,128.544286,128.544286,134.585469,134.585469,134.585469,134.585469,128.544286,128.544286,128.544286,128.544286,134.585469,134.585469,2.916846
93,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,129.556788,129.556788,129.556788,129.556788,129.556788,129.556788,129.556788,129.556788,134.575390,134.575390,134.575390,134.575390,129.556788,129.556788,129.556788,129.556788,134.575390,134.575390,2.900046
94,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,130.569183,130.569183,130.569183,130.569183,130.569183,130.569183,130.569183,130.569183,134.565204,134.565204,134.565204,134.565204,130.569183,130.569183,130.569183,130.569183,134.565204,134.565204,2.883248
95,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,131.581471,131.581471,131.581471,131.581471,131.581471,131.581471,131.581471,131.581471,134.554910,134.554910,134.554910,134.554910,131.581471,131.581471,131.581471,131.581471,134.554910,134.554910,2.866452
96,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,132.593651,132.593651,132.593651,132.593651,132.593651,132.593651,132.593651,132.593651,134.544508,134.544508,134.544508,134.544508,132.593651,132.593651,132.593651,132.593651,134.544508,134.544508,2.849657
97,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,133.605725,133.605725,133.605725,133.605725,133.605725,133.605725,133.605725,133.605725,134.534000,134.534000,134.534000,134.534000,133.605725,133.605725,133.605725,133.605725,134.534000,134.534000,2.832864
98,0,0,1,67.500000,0.000000,0.075000,0.000000,58.000000,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,134.586255,2.816073
99,0,0,0,67.500000,0.000000,0.046698,0.000000,58.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,2.799805
100,0,0,0,67.500000,0.000000,0.000000,0.000000,58.000000,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,134.989211,2.792942
101,0,0,0,67.500000,0.000000,0.000000,0.000000,58.000000,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,134.978423,2.793121
102,0,0,0,67.500000,0.000000,0.000000,0.000000,58.000000,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,134.967637,2.793299
103,0,0,0,67.500000,0.000000,0.000000,0.000000,58.000000,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,134.956853,2.793478
